timestamp,open,high,low,close,volume
2025-11-05 09:30:00-05:00,268.5899963378906,269.58990478515625,266.92999267578125,269.0101013183594,7995553
2025-11-05 10:30:00-05:00,268.989990234375,270.3800048828125,268.760009765625,270.2900085449219,2169435
2025-11-05 11:30:00-05:00,270.2799987792969,270.4700012207031,269.5,269.9700012207031,1631841
2025-11-05 12:30:00-05:00,269.9700012207031,270.7900085449219,269.92999267578125,270.1199951171875,1426592
2025-11-05 13:30:00-05:00,270.1099853515625,271.70001220703125,269.7699890136719,270.42999267578125,2651761
2025-11-05 14:30:00-05:00,270.4100036621094,271.5,269.5299987792969,269.6000061035156,2282746
2025-11-05 15:30:00-05:00,269.6099853515625,270.3999938964844,268.9949951171875,270.1099853515625,3567904
2025-11-06 09:30:00-05:00,267.8900146484375,272.82000732421875,267.8900146484375,272.82000732421875,6762187
2025-11-06 10:30:00-05:00,272.8280029296875,273.3999938964844,271.55010986328125,272.1814880371094,5580072
2025-11-06 11:30:00-05:00,272.17999267578125,272.2200012207031,270.3900146484375,271.42498779296875,3198033
2025-11-06 12:30:00-05:00,271.4200134277344,272.56500244140625,270.9200134277344,271.3500061035156,2621839
2025-11-06 13:30:00-05:00,271.3699951171875,272.1600036621094,271.0203857421875,271.9901123046875,1783486
2025-11-06 14:30:00-05:00,272.0050048828125,272.20001220703125,270.7349853515625,271.2099914550781,2198935
2025-11-06 15:30:00-05:00,271.20001220703125,271.52020263671875,269.5950012207031,269.6600036621094,14262779
2025-11-07 09:30:00-05:00,269.7950134277344,272.2900085449219,267.2699890136719,271.5799865722656,7855390
2025-11-07 10:30:00-05:00,271.55999755859375,271.9700012207031,269.4800109863281,269.5299987792969,3991205
2025-11-07 11:30:00-05:00,269.5199890136719,269.8900146484375,268.32000732421875,269.1099853515625,3276263
2025-11-07 12:30:00-05:00,269.114990234375,269.1400146484375,268.0588073730469,268.45001220703125,2041690
2025-11-07 13:30:00-05:00,268.45001220703125,268.6600036621094,267.0950012207031,267.25,2217548
2025-11-07 14:30:00-05:00,267.260009765625,268.5,266.7799987792969,267.7598876953125,3921327
2025-11-07 15:30:00-05:00,267.760009765625,268.5799865722656,267.69000244140625,268.4200134277344,3276821
2025-11-10 09:30:00-05:00,268.95001220703125,273.7300109863281,268.95001220703125,271.85699462890625,7030981
2025-11-10 10:30:00-05:00,271.8299865722656,271.989990234375,269.04998779296875,269.06640625,3083676
2025-11-10 11:30:00-05:00,269.0400085449219,269.7587890625,268.489990234375,269.0799865722656,2346213
2025-11-10 12:30:00-05:00,269.07000732421875,270.2300109863281,269.010009765625,269.7300109863281,1807442
2025-11-10 13:30:00-05:00,269.7099914550781,270.3077087402344,267.4549865722656,269.6600036621094,3188667
2025-11-10 14:30:00-05:00,269.6300048828125,269.80999755859375,269.04998779296875,269.11859130859375,2248210
2025-11-10 15:30:00-05:00,269.1000061035156,269.6000061035156,268.760009765625,269.3599853515625,2892894
2025-11-11 09:30:00-05:00,269.80999755859375,274.739990234375,269.79998779296875,274.1000061035156,9244708
2025-11-11 10:30:00-05:00,274.1000061035156,274.3460998535156,272.42999267578125,272.5,3452496
2025-11-11 11:30:00-05:00,272.510009765625,273.614990234375,271.7799987792969,273.31500244140625,2525614
2025-11-11 12:30:00-05:00,273.3299865722656,274.70001220703125,273.0299987792969,274.4800109863281,2634766
2025-11-11 13:30:00-05:00,274.489990234375,275.6600036621094,274.1600036621094,275.32000732421875,3455305
2025-11-11 14:30:00-05:00,275.3299865722656,275.760009765625,275.04998779296875,275.25,2653431
2025-11-11 15:30:00-05:00,275.239990234375,275.8450012207031,274.79998779296875,275.29998779296875,4039713
2025-11-12 09:30:00-05:00,275.07501220703125,275.239990234375,271.8699951171875,272.94000244140625,10718425
2025-11-12 10:30:00-05:00,272.9100036621094,274.6099853515625,272.54998779296875,274.6000061035156,3328165
2025-11-12 11:30:00-05:00,274.5899963378906,274.8500061035156,273.7250061035156,274.3900146484375,2104341
2025-11-12 12:30:00-05:00,274.3800048828125,275.1400146484375,274.1199951171875,274.9800109863281,1642127
2025-11-12 13:30:00-05:00,274.989990234375,275.7300109863281,274.42999267578125,274.45001220703125,2013567
2025-11-12 14:30:00-05:00,274.45001220703125,274.69000244140625,273.5,274.04998779296875,2059500
2025-11-12 15:30:00-05:00,274.04998779296875,274.3999938964844,272.9700012207031,273.4700012207031,3569857
2025-11-13 09:30:00-05:00,274.2699890136719,276.6990051269531,273.2900085449219,273.7099914550781,10014720
2025-11-13 10:30:00-05:00,273.7001037597656,274.19000244140625,272.17999267578125,274.037109375,3931506
2025-11-13 11:30:00-05:00,274.0299987792969,274.4898986816406,272.4599914550781,272.8599853515625,2339844
2025-11-13 12:30:00-05:00,272.8399963378906,273.32000732421875,272.5,272.5700988769531,1922883
2025-11-13 13:30:00-05:00,272.55999755859375,273.8500061035156,272.1000061035156,273.5299987792969,3060900
2025-11-13 14:30:00-05:00,273.5350036621094,273.69000244140625,272.5450134277344,273.03961181640625,2603044
2025-11-13 15:30:00-05:00,273.0299987792969,273.6000061035156,272.5,273.0400085449219,3833536
2025-11-14 09:30:00-05:00,271.04998779296875,273.8900146484375,269.6000061035156,273.7591857910156,10617822
2025-11-14 10:30:00-05:00,273.7699890136719,274.6499938964844,273.20001220703125,274.6499938964844,3569903
2025-11-14 11:30:00-05:00,274.6449890136719,275.9200134277344,273.54998779296875,275.7049865722656,4251993
2025-11-14 12:30:00-05:00,275.7099914550781,275.95831298828125,274.2300109863281,274.5849914550781,1963757
2025-11-14 13:30:00-05:00,274.57000732421875,274.760009765625,273.8399963378906,273.9599914550781,1593851
2025-11-14 14:30:00-05:00,273.9700012207031,274.25,272.8900146484375,272.989990234375,2106336
2025-11-14 15:30:00-05:00,272.9700012207031,273.260009765625,272.1700134277344,272.4100036621094,3221940
2025-11-17 09:30:00-05:00,268.7200012207031,270.489990234375,267.0,269.2799987792969,8509806
2025-11-17 10:30:00-05:00,269.2300109863281,269.3900146484375,266.6499938964844,267.8799133300781,3379761
2025-11-17 11:30:00-05:00,267.8500061035156,269.54998779296875,267.82000732421875,268.9200134277344,2089997
2025-11-17 12:30:00-05:00,268.94000244140625,269.3500061035156,267.44000244140625,267.7799987792969,1923442
2025-11-17 13:30:00-05:00,267.7699890136719,268.3399963378906,266.8599853515625,267.2900085449219,2030991
2025-11-17 14:30:00-05:00,267.2950134277344,267.3800048828125,265.7300109863281,266.44000244140625,2737988
2025-11-17 15:30:00-05:00,266.44000244140625,267.5799865722656,266.19000244140625,267.4599914550781,3487816
2025-11-18 09:30:00-05:00,269.9150085449219,270.7049865722656,265.32000732421875,267.6499938964844,8219985
2025-11-18 10:30:00-05:00,267.6650085449219,268.1199951171875,266.02801513671875,267.8399963378906,3521812
2025-11-18 11:30:00-05:00,267.8399963378906,268.3380126953125,267.1400146484375,267.1650085449219,2742457
2025-11-18 12:30:00-05:00,267.1600036621094,268.92999267578125,266.42999267578125,268.45001220703125,2282519
2025-11-18 13:30:00-05:00,268.45001220703125,269.2200012207031,267.9599914550781,268.03448486328125,2176560
2025-11-18 14:30:00-05:00,268.04998779296875,268.92498779296875,267.67999267578125,268.28021240234375,2115137
2025-11-18 15:30:00-05:00,268.29998779296875,268.42999267578125,267.3299865722656,267.510009765625,3127789
2025-11-19 09:30:00-05:00,265.5249938964844,272.2099914550781,265.5,271.8500061035156,6778562
2025-11-19 10:30:00-05:00,271.85009765625,272.010009765625,269.3200988769531,269.7300109863281,2792346
2025-11-19 11:30:00-05:00,269.75,270.6549987792969,269.5299987792969,270.3999938964844,2001030
2025-11-19 12:30:00-05:00,270.4599914550781,271.30999755859375,269.6199951171875,270.0299987792969,2049762
2025-11-19 13:30:00-05:00,270.010009765625,271.010009765625,269.6300048828125,269.6700134277344,1644126
2025-11-19 14:30:00-05:00,269.6700134277344,270.7349853515625,269.1700134277344,270.0350036621094,2137859
2025-11-19 15:30:00-05:00,270.0,270.3299865722656,268.1400146484375,268.57000732421875,3516625
2025-11-20 09:30:00-05:00,270.80999755859375,275.42999267578125,270.80999755859375,273.9049987792969,7869887
2025-11-20 10:30:00-05:00,273.9100036621094,274.7300109863281,271.6199951171875,271.7799987792969,2856925
2025-11-20 11:30:00-05:00,271.7799987792969,271.7799987792969,268.04998779296875,268.94000244140625,4056106
2025-11-20 12:30:00-05:00,268.8699951171875,269.25,267.0201110839844,268.80999755859375,2981937
2025-11-20 13:30:00-05:00,268.7900085449219,268.92999267578125,266.3599853515625,267.7950134277344,2392389
2025-11-20 14:30:00-05:00,267.7799987792969,267.9100036621094,267.0,267.32000732421875,2094448
2025-11-20 15:30:00-05:00,267.32000732421875,267.5799865722656,265.9200134277344,266.3800048828125,3489586
2025-11-21 09:30:00-05:00,265.8800048828125,270.45001220703125,265.82000732421875,269.8500061035156,10658658
2025-11-21 10:30:00-05:00,269.7900085449219,271.4700012207031,269.2200012207031,270.8999938964844,4761138
2025-11-21 11:30:00-05:00,270.8900146484375,271.1199951171875,269.80999755859375,270.54998779296875,2949033
2025-11-21 12:30:00-05:00,270.6300048828125,271.6000061035156,270.20001220703125,270.9800109863281,2023820
2025-11-21 13:30:00-05:00,270.9800109863281,273.31500244140625,270.864990234375,272.6099853515625,3562846
2025-11-21 14:30:00-05:00,272.57501220703125,273.2799987792969,271.3500061035156,271.3699951171875,3135966
2025-11-21 15:30:00-05:00,271.3500061035156,272.1300048828125,270.5899963378906,271.489990234375,18794685
2025-11-24 09:30:00-05:00,270.8999938964844,275.9200134277344,270.8999938964844,273.0950012207031,7995693
2025-11-24 10:30:00-05:00,273.0799865722656,275.38958740234375,272.6499938964844,275.0,3612728
2025-11-24 11:30:00-05:00,274.9700012207031,275.2699890136719,274.44000244140625,274.8500061035156,2583089
2025-11-24 12:30:00-05:00,274.8500061035156,276.510009765625,274.75,276.1199951171875,3404232
2025-11-24 13:30:00-05:00,276.1199951171875,276.45001220703125,275.8500061035156,276.2195129394531,2440121
2025-11-24 14:30:00-05:00,276.2300109863281,276.6549987792969,275.3550109863281,276.4750061035156,2989562
2025-11-24 15:30:00-05:00,276.4700012207031,276.9800109863281,275.1099853515625,275.9800109863281,4904039
2025-11-25 09:30:00-05:00,275.29998779296875,280.3800048828125,275.2699890136719,278.9049987792969,9723608
2025-11-25 10:30:00-05:00,278.8900146484375,279.6300048828125,277.7799987792969,277.8299865722656,2840433
2025-11-25 11:30:00-05:00,277.82000732421875,279.30999755859375,277.5,279.0700988769531,2504679
2025-11-25 12:30:00-05:00,279.0899963378906,279.3699951171875,278.2300109863281,278.760009765625,1925113
2025-11-25 13:30:00-05:00,278.7650146484375,278.7799987792969,277.7900085449219,278.0350036621094,1727727
2025-11-25 14:30:00-05:00,278.0400085449219,278.1449890136719,277.49749755859375,277.56500244140625,1909795
2025-11-25 15:30:00-05:00,277.55999755859375,278.0,276.8599853515625,276.95001220703125,2448205
2025-11-26 09:30:00-05:00,276.9599914550781,279.0474853515625,276.6300048828125,277.80999755859375,5086107
2025-11-26 10:30:00-05:00,277.7900085449219,279.1400146484375,276.80999755859375,279.0101013183594,2510611
2025-11-26 11:30:00-05:00,279.0299987792969,279.5299987792969,278.8699951171875,279.0790100097656,2586354
2025-11-26 12:30:00-05:00,279.07000732421875,279.2900085449219,278.0950012207031,278.54998779296875,1871279
2025-11-26 13:30:00-05:00,278.55999755859375,278.581787109375,277.92498779296875,278.260009765625,1426945
2025-11-26 14:30:00-05:00,278.2601013183594,278.94000244140625,278.010009765625,278.0799865722656,1953254
2025-11-26 15:30:00-05:00,278.07000732421875,278.29998779296875,277.1499938964844,277.4700012207031,9116002
2025-11-28 09:30:00-05:00,277.260009765625,278.23919677734375,276.0199890136719,276.260009765625,4040463
2025-11-28 10:30:00-05:00,276.2900085449219,276.9198913574219,275.989990234375,276.25,1743837
2025-11-28 11:30:00-05:00,276.2449951171875,277.16009521484375,275.98651123046875,277.04998779296875,1791406
